,Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,TotalCharges,TenureinMonths,MonthlyCharge
2101,3012-VFFMN,female,61,Yes,1,Richvale,95974,39.495768,-121.747472,7,7,0,Yes,5.01,No,No,0,0.0,0,0,0,0,0,0,0,0,Month-to-Month,No,Credit Card,20.65,158.95,0.0,0,35.07,194.02,Stayed,0,0,-0.936176299266276,-1.034492150118883,-1.3763670454798127
2102,3014-WJKSM,male,26,Yes,0,San Luis Obispo,93401,35.233745,-120.626442,10,29,0,Yes,3.35,No,Yes,Fiber Optic,59.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.3,2263.4,0.0,0,97.15,2360.55,Stayed,0,0,-0.0074937410643587535,-0.1380082732945136,0.3750936202757793
2103,3016-KSVCP,male,47,Yes,0,Rancho Palos Verdes,90275,33.753146,-118.367459,4,29,Offer C,No,0.0,0,Yes,DSL,22.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,33.75,1009.25,0.0,0,0.0,1009.25,Stayed,0,0,-0.560943445437917,-0.1380082732945136,-0.9565292646674018
2104,3018-TFTSU,male,44,No,0,Hathaway Pines,95233,38.184914,-120.364085,0,12,Offer D,Yes,18.38,No,Yes,Fiber Optic,3.0,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,81.7,858.6,0.0,0,220.56,1079.16,Churned,Dissatisfaction,Poor expertise of phone support,-0.6274244867518559,-0.8307458144769809,0.580205207848255
2105,3021-VLNRJ,female,25,No,2,Encino,91436,34.152875,-118.486056,0,50,Offer B,Yes,37.52,No,Yes,DSL,71.0,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,70.8,3478.15,0.0,0,1876.0,5354.15,Stayed,0,0,0.5285689534999116,0.7177263364014754,0.2308745352638824
2106,3022-BEXHZ,male,19,Yes,1,Sonoma,95476,38.25485,-122.461799,6,67,0,Yes,40.96,Yes,Yes,Fiber Optic,47.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,111.2,7530.8,0.0,0,2744.32,10275.12,Stayed,0,0,2.316981778464629,1.4104638775839429,1.5256414318151346
2107,3023-GFLBR,female,63,Yes,0,San Bernardino,92408,34.084909,-117.258107,1,33,0,Yes,14.34,Yes,Yes,Fiber Optic,28.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,86.15,2745.7,0.0,0,473.22,3218.92,Churned,Attitude,Attitude of service provider,0.20534267596659203,0.024988795219008143,0.722821858582242
2108,3026-ATZYV,female,32,Yes,2,Riverside,92507,33.976328,-117.319786,3,37,Offer C,Yes,1.12,No,Yes,Cable,23.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,75.1,2658.8,0.0,0,41.44,2700.24,Stayed,0,0,0.16699416955981294,0.18798586373252987,0.36868388316413936
2109,3027-YNWZU,female,44,Yes,0,San Ramon,94583,37.766556,-121.976784,5,64,Offer B,Yes,6.81,Yes,No,0,0.0,0,0,0,0,0,0,0,0,Two Year,No,Credit Card,25.0,1584.8,0.0,0,435.84,2020.64,Stayed,0,0,-0.30695630087610104,1.2882160761988015,-1.2369552633016458
2110,3027-ZTDHO,male,21,No,0,Fresno,93721,36.732694,-119.783786,0,1,Offer E,Yes,32.85,No,Yes,Fiber Optic,53.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.9,89.9,0.0,0,32.85,122.75,Churned,Other,Don't know,-0.9666476958990504,-1.2789877528891658,0.8430044294254895
2111,3030-YDNRM,male,64,No,0,Pasadena,91107,34.159007,-118.087353,0,8,Offer E,Yes,11.58,Yes,Yes,Fiber Optic,7.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.85,572.45,0.0,0,92.64,665.09,Stayed,0,0,-0.7537009552017969,-0.9937428829905026,0.3606717117745895
2112,3030-YZADT,male,57,No,0,Grass Valley,95949,39.099204,-121.137962,0,9,Offer E,Yes,2.88,No,Yes,DSL,26.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,44.95,431.0,0.0,10,25.92,466.92,Churned,Competitor,Competitor had better devices,-0.8161220855958007,-0.9529936158621222,-0.5975839864155695
2113,3030-ZKIWL,male,23,No,0,Lake Isabella,93240,35.607875,-118.466318,0,1,0,Yes,18.15,No,No,0,0.0,0,0,0,0,0,0,0,0,Month-to-Month,No,Credit Card,20.05,20.05,0.0,0,18.15,38.2,Joined,0,0,-0.9974721282639932,-1.2789877528891658,-1.3955962568147322
2114,3034-ZBEQN,female,31,Yes,0,La Puente,91746,34.038983,-117.991372,1,48,0,No,0.0,0,Yes,DSL,22.0,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Mailed Check,34.7,1604.5,0.0,0,0.0,1604.5,Churned,Dissatisfaction,Product dissatisfaction,-0.29826279597145716,0.6362278021447146,-0.9260830133871124
2115,3038-PQIUY,female,39,No,0,Dulzura,91917,32.622999,-116.687855,0,38,0,Yes,20.14,Yes,Yes,DSL,13.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,66.15,2522.4,0.0,0,765.32,3287.72,Stayed,0,0,0.10680157722512142,0.2287351308609103,0.0818481474182559
2116,3039-MJSLN,male,36,No,3,Cressey,95312,37.420273,-120.66527,0,3,0,Yes,18.43,No,No,0,0.0,0,0,0,0,0,0,0,0,Month-to-Month,No,Bank Withdrawal,20.2,50.6,0.0,0,55.29,105.89,Joined,0,0,-0.9839905762418172,-1.1974892186324049,-1.3907889539810026
2117,3043-SUDUA,female,35,No,0,West Sacramento,95605,38.592745,-121.540036,0,32,Offer C,Yes,15.53,No,No,0,0.0,0,0,0,0,0,0,0,0,Month-to-Month,No,Bank Withdrawal,19.9,601.55,0.0,0,496.96,1098.51,Stayed,0,0,-0.7408592804441759,-0.015760471909372287,-1.4004035596484623
2118,3043-TYBNO,male,43,No,0,Kneeland,95549,40.664483,-123.865325,0,3,0,Yes,22.49,No,Yes,DSL,11.0,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,60.65,196.9,0.0,0,67.47,264.37,Joined,0,0,-0.9194291667215432,-1.1974892186324049,-0.09441962315184052
2119,3045-XETSH,female,34,No,0,Lake Hughes,93532,34.659579,-118.584212,0,10,0,Yes,43.26,Yes,Yes,Fiber Optic,21.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.85,953.45,0.0,0,432.6,1386.05,Churned,Competitor,Competitor offered more data,-0.5855676877566544,-0.9122443487337418,1.0016454229385756
2120,3049-NDXFL,female,30,No,0,San Diego,92130,32.957195,-117.202542,0,1,Offer E,Yes,34.47,Yes,Yes,Fiber Optic,59.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,85.8,85.8,0.0,0,34.47,120.27,Churned,Competitor,Competitor made better offer,-0.9684570040264129,-1.2789877528891658,0.711604818636872
2121,3049-SOLAY,female,21,Yes,0,San Diego,92109,32.787836,-117.232376,5,3,0,Yes,23.26,Yes,Yes,Fiber Optic,42.0,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,95.2,292.85,0.0,20,69.78,382.63,Churned,Competitor,Competitor made better offer,-0.8770869435946104,-1.1974892186324049,1.0128624628839458
2122,3050-GBUSH,female,25,No,0,Burlingame,94010,37.57028,-122.365778,0,3,0,No,0.0,0,Yes,DSL,46.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,34.8,113.95,0.0,0,0.0,113.95,Joined,0,0,-0.9560345592007417,-1.1974892186324049,-0.9228781448312927
2123,3050-RLLXC,female,51,Yes,2,Kyburz,95720,38.766036,-120.209673,10,56,Offer B,Yes,25.9,Yes,Yes,Cable,30.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,81.25,4620.4,0.0,0,1450.4,6070.8,Stayed,0,0,1.0326377848364316,0.962221939171758,0.5657832993470653
2124,3055-MJDSB,male,24,No,0,Planada,95365,37.329725,-120.306399,0,9,Offer E,No,0.0,0,Yes,DSL,52.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,24.6,190.1,0.0,0,0.0,190.1,Stayed,0,0,-0.9224299704449737,-0.9529936158621222,-1.2497747375249255
2125,3055-OYMSE,female,75,No,0,Saratoga,95070,37.257772,-122.051824,0,53,0,Yes,16.74,No,Yes,Fiber Optic,15.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.8,4003.85,0.0,0,887.22,4891.07,Stayed,0,0,0.7605575590009916,0.8399741377866168,0.3270205919384803
2126,3055-VTCGS,female,35,No,0,Whittier,90605,33.960891,-118.032222,0,63,Offer B,Yes,27.38,No,Yes,DSL,9.0,No,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,58.55,3503.5,0.0,0,1724.94,5228.44,Stayed,0,0,0.539755773262994,1.247466809070421,-0.1617218628240591
2127,3057-VJJQE,male,64,No,0,Yorba Linda,92886,33.897253,-117.792202,0,35,0,Yes,20.39,Yes,Yes,DSL,21.0,Yes,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,55.25,1924.1,0.0,0,713.65,2637.75,Stayed,0,0,-0.15722502097022995,0.10648732947576901,-0.2674825251661167
2128,3058-HJCUY,male,36,Yes,0,Rancho Cordova,95742,38.591134,-121.161585,1,41,Offer B,Yes,45.03,Yes,Yes,Fiber Optic,10.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,102.6,4213.35,2.93,0,1846.23,6056.65,Churned,Competitor,Competitor had better devices,0.8530087913625597,0.3509829322460516,1.2500227360146203
2129,3058-WQDRE,male,37,No,0,Branscomb,95417,39.710591,-123.682799,0,13,Offer D,No,0.0,0,Yes,Cable,16.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.15,331.85,48.59,0,0.0,283.26,Stayed,0,0,-0.8598764516514068,-0.7899965473486005,-1.232147960467916
2130,3059-NGMXB,male,52,Yes,3,San Jose,95124,37.257063,-121.923037,8,14,Offer D,Yes,2.96,Yes,Yes,DSL,76.0,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,69.2,944.65,0.0,0,41.44,986.09,Stayed,0,0,-0.5894510808105053,-0.74924728022022,0.1795966383707637
2131,3061-BCKYI,male,27,No,0,Thousand Palms,92276,33.849263,-116.382778,0,14,Offer D,Yes,43.5,No,No,0,0.0,0,0,0,0,0,0,0,0,Month-to-Month,No,Credit Card,19.9,283.75,0.0,0,609.0,892.75,Stayed,0,0,-0.8811027250480244,-0.74924728022022,-1.4004035596484623
2132,3062-ICYZQ,female,41,Yes,3,Oak Park,91377,34.19225,-118.776874,9,51,0,Yes,27.23,Yes,Yes,Fiber Optic,75.0,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.8,4539.35,0.0,0,1388.73,5928.08,Stayed,0,0,0.9968708522211333,0.7584756035298559,0.9679943031024665
2133,3063-QFSZL,female,37,No,0,San Jose,95135,37.28682,-121.723877,0,1,Offer E,Yes,13.01,No,Yes,Cable,4.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.4,55.4,0.0,0,13.01,68.41,Churned,Competitor,Competitor had better devices,-0.9818723618488074,-1.2789877528891658,-0.2626752223323869
2134,3066-RRJIO,female,29,No,0,San Francisco,94132,37.722302,-122.491129,0,1,Offer E,Yes,13.04,No,Yes,Fiber Optic,46.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.95,69.95,0.0,0,13.04,82.99,Churned,Competitor,Competitor made better offer,-0.9754515244699971,-1.2789877528891658,0.2036331525394132
2135,3067-SVMTC,female,49,Yes,0,Imperial,92251,32.858595,-115.662709,9,68,0,Yes,44.79,No,Yes,Cable,14.0,Yes,No,No,Yes,No,No,No,No,One Year,No,Bank Withdrawal,55.9,3848.8,0.0,20,3045.72,6914.52,Stayed,0,0,0.6921348211601273,1.4512131447123233,-0.24665087955328724
2136,3068-OMWZA,male,77,No,0,Round Mountain,96084,40.923558,-122.059933,0,1,0,Yes,49.6,Yes,Yes,Fiber Optic,20.0,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,88.8,88.8,0.0,10,49.6,148.4,Churned,Competitor,Competitor made better offer,-0.9671331200307818,-1.2789877528891658,0.8077508753114699
2137,3069-SSVSN,female,50,No,0,Hilmar,95324,37.394536,-120.890747,0,1,0,No,0.0,0,Yes,DSL,18.0,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,25.85,25.85,0.0,0,0.0,25.85,Joined,0,0,-0.9949126192057733,-1.2789877528891658,-1.2097138805771763
2138,3070-BDOQC,female,38,No,0,Sacramento,95827,38.549185,-121.328386,0,60,0,Yes,16.81,No,Yes,Fiber Optic,21.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.65,5941.05,0.0,0,1008.6,6949.65,Stayed,0,0,1.6154335844464782,1.1252190076852797,1.1554791136179328
2139,3070-DVEYC,male,78,No,0,Williams,95987,39.117537,-122.284654,0,7,0,Yes,32.4,Yes,Yes,Fiber Optic,7.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,73.75,545.15,0.0,0,226.8,771.95,Churned,Attitude,Attitude of support person,-0.7657482995620395,-1.034492150118883,0.3254181576605705
2140,3070-FNFZQ,female,48,Yes,1,Happy Camp,96039,41.831901,-123.487478,1,23,Offer D,Yes,39.59,No,No,0,0.0,0,0,0,0,0,0,0,0,Two Year,No,Bank Withdrawal,20.4,478.75,0.0,0,910.57,1389.32,Stayed,0,0,-0.7950502653320066,-0.3825038760647962,-1.3843792168693627
2141,3071-MVJCD,male,40,Yes,0,Grizzly Flats,95636,38.636102,-120.522149,10,72,Offer A,Yes,48.44,Yes,Yes,Cable,15.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,82.3,5815.15,0.0,0,3487.68,9302.83,Stayed,0,0,1.559874586096495,1.614210213225845,0.5994344191831744
2142,3071-VBYPO,male,38,Yes,2,Whittier,90604,33.929704,-118.01208,1,3,Offer E,Yes,33.3,No,Yes,Fiber Optic,12.0,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.85,248.4,0.0,0,99.9,348.3,Joined,0,0,-0.8967024914632102,-1.1974892186324049,0.8414019951475791
2143,3074-GQWYX,male,30,No,0,San Diego,92117,32.825086,-117.199424,0,5,0,Yes,46.88,Yes,Yes,Fiber Optic,59.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.9,357.75,0.0,0,234.4,592.15,Churned,Competitor,Competitor made better offer,-0.8484469198224587,-1.115990684375644,0.39432283161069914
2144,3077-RSNTJ,female,29,Yes,3,Long Beach,90807,33.830099,-118.182239,9,6,0,Yes,5.52,No,No,0,0.0,0,0,0,0,0,0,0,0,Month-to-Month,No,Credit Card,19.7,113.5,0.0,0,33.12,146.62,Stayed,0,0,-0.9562331418000862,-1.0752414172472635,-1.4068132967601021
2145,3078-ZKNTS,female,45,Yes,1,Rancho Santa Fe,92091,32.99356,-117.207121,7,13,0,Yes,5.58,No,No,0,0.0,0,0,0,0,0,0,0,0,Two Year,Yes,Bank Withdrawal,19.75,246.7,0.0,0,72.54,319.24,Stayed,0,0,-0.8974526923940679,-0.7899965473486005,-1.4052108624821922
2146,3079-BCHLN,male,26,Yes,0,Wishon,93669,37.287758,-119.548156,0,47,Offer B,Yes,43.2,No,No,0,0.0,0,0,0,0,0,0,0,0,One Year,No,Bank Withdrawal,19.9,942.95,0.0,0,2030.4,2973.35,Stayed,0,0,-0.590201281741363,0.5954785350163342,-1.4004035596484623
2147,3082-VQXNH,male,62,Yes,0,Hat Creek,96040,40.789799,-121.474529,1,3,Offer E,No,0.0,0,Yes,DSL,4.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,29.8,94.4,0.0,0,0.0,94.4,Joined,0,0,-0.9646618699056039,-1.1974892186324049,-1.083121572622289
2148,3082-WQRVY,male,73,Yes,0,Stockton,95203,37.954089,-121.329761,8,14,0,Yes,45.76,No,No,0,0.0,0,0,0,0,0,0,0,0,One Year,No,Credit Card,19.65,228.65,0.0,0,640.64,869.29,Stayed,0,0,-0.9054180611011147,-0.74924728022022,-1.408415731038012
2149,3082-YVEKW,female,62,Yes,2,Yucca Valley,92284,34.159534,-116.425984,10,23,0,Yes,33.02,Yes,Yes,DSL,12.0,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,77.15,1759.4,0.0,0,759.46,2518.86,Stayed,0,0,-0.2299062523303742,-0.3825038760647962,0.4343836885584483
2150,3084-DOWLE,female,47,Yes,0,Citrus Heights,95621,38.69549,-121.307864,8,72,Offer A,Yes,43.29,Yes,Yes,DSL,16.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,92.0,6474.4,0.0,110,3116.88,9701.28,Stayed,0,0,1.850798094136417,1.614210213225845,0.9103066690977079
2151,3085-QUOZK,female,55,No,0,Alpine,91901,32.827184,-116.703729,0,1,Offer E,Yes,34.48,No,Yes,Cable,9.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,43.95,43.95,0.0,0,34.48,78.43,Churned,Attitude,Attitude of service provider,-0.9869251857654661,-1.2789877528891658,-0.6296326719737688
2152,3086-RUCRN,female,33,No,0,Paicines,95043,36.525703,-120.952122,0,66,Offer A,Yes,43.14,Yes,Yes,Fiber Optic,20.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.1,6595.0,0.0,0,2847.24,9442.24,Stayed,0,0,1.9040182307607851,1.3697146104555624,1.26604707879372
2153,3088-FVYWK,male,37,Yes,3,Mc Kittrick,93251,35.38381,-119.730885,3,53,Offer B,Yes,33.31,Yes,No,0,0.0,0,0,0,0,0,0,0,0,Two Year,No,Credit Card,25.55,1336.1,37.37,0,1765.43,3064.16,Stayed,0,0,-0.4167062841139147,0.8399741377866168,-1.219328486244636
2154,3088-LHEFH,female,28,No,0,Pollock Pines,95726,38.733908,-120.453416,0,11,Offer D,Yes,10.06,Yes,Yes,Fiber Optic,48.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.0,929.3,0.0,0,110.66,1039.96,Stayed,0,0,-0.5962249539214842,-0.8714950816053614,0.4936737568411168
2155,3090-HAWSU,male,44,No,0,Pasadena,91107,34.159007,-118.087353,0,61,0,Yes,7.82,Yes,Yes,Fiber Optic,11.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,111.6,6876.05,0.0,0,477.02,7353.07,Churned,Competitor,Competitor offered more data,2.028044096418154,1.1659682748136602,1.538460906038414
2156,3090-LETTY,male,54,No,2,San Diego,92130,32.957195,-117.202542,0,2,0,Yes,14.88,Yes,Yes,DSL,12.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,60.95,134.6,0.0,0,29.76,164.36,Joined,0,0,-0.946921824364148,-1.2382384857607853,-0.08480501748438059
2157,3090-QFUVD,female,48,No,0,Reedley,93654,36.636638,-119.421842,0,1,0,Yes,4.09,No,No,0,0.0,0,0,0,0,0,0,0,0,Month-to-Month,No,Credit Card,20.3,20.3,0.0,0,4.09,24.39,Joined,0,0,-0.9973618045976906,-1.2789877528891658,-1.3875840854251824
2158,3091-FYHKI,male,64,No,0,Harbor City,90710,33.798266,-118.300237,0,1,Offer E,No,0.0,0,Yes,DSL,22.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,35.45,35.45,0.0,0,0.0,35.45,Churned,Dissatisfaction,Network reliability,-0.990676190419754,-1.2789877528891658,-0.9020464992184629
2159,3092-IGHWF,male,34,Yes,0,San Diego,92130,32.957195,-117.202542,1,67,Offer A,Yes,28.4,Yes,Yes,Cable,10.0,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,87.4,5918.8,0.0,0,1902.8,7821.6,Churned,Competitor,Competitor made better offer,1.6056147781455479,1.4104638775839429,0.7628827155299912
2160,3094-JOJAI,male,63,No,0,Maxwell,95955,39.281194,-122.226568,0,18,0,Yes,4.38,Yes,Yes,Fiber Optic,20.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,74.15,1387.0,0.0,0,78.84,1465.84,Stayed,0,0,-0.39424438565470793,-0.5862502117066983,0.33823763188385036
2161,3096-GKWEB,male,42,Yes,0,Bakersfield,93306,35.449881,-118.841442,1,18,0,Yes,34.17,Yes,Yes,Fiber Optic,16.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.75,1691.9,0.0,0,615.06,2306.96,Stayed,0,0,-0.2596936422320727,-0.5862502117066983,0.9984405543827559
2162,3096-IZETN,female,32,No,0,Lomita,90717,33.794209,-118.317354,0,12,Offer D,Yes,42.55,No,Yes,Fiber Optic,18.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,78.1,947.3,0.0,0,510.6,1457.9,Churned,Attitude,Attitude of support person,-0.588281649947698,-0.8307458144769809,0.46482993983873727
2163,3096-JRDSO,female,73,Yes,0,Fallbrook,92028,33.362575,-117.299644,5,27,Offer C,Yes,10.19,Yes,Yes,Fiber Optic,27.0,Yes,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.3,2867.75,0.0,0,275.13,3142.88,Churned,Competitor,Competitor made better offer,0.2592026898555151,-0.21950680755127444,1.3045055014635591
2164,3096-WPXBT,female,60,Yes,1,Venice,90291,33.991782,-118.479229,5,61,Offer B,Yes,18.26,Yes,Yes,Fiber Optic,19.0,Yes,Yes,Yes,No,No,Yes,Yes,No,One Year,Yes,Credit Card,100.7,6018.65,0.0,90,1113.86,7222.51,Stayed,0,0,1.649678050466801,1.1659682748136602,1.189130233454042
2165,3096-YXENJ,female,25,Yes,0,Danville,94506,37.791481,-121.903253,1,65,0,Yes,27.69,Yes,Yes,Fiber Optic,52.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,107.65,7082.85,0.0,0,1799.85,8882.7,Stayed,0,0,2.1193038331836536,1.328965343327182,1.4118685980835273
2166,3097-FQTVJ,female,23,No,0,Denair,95316,37.524721,-120.757977,0,41,Offer B,Yes,10.09,No,No,0,0.0,0,0,0,0,0,0,0,0,Two Year,No,Mailed Check,20.0,810.3,0.0,0,413.69,1223.99,Stayed,0,0,-0.6487390190815157,0.3509829322460516,-1.3971986910926424
2167,3097-IDVPU,male,51,Yes,2,Los Angeles,90012,34.065875,-118.238728,10,19,Offer D,Yes,9.47,Yes,Yes,DSL,13.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,50.1,910.45,0.0,120,179.93,1210.38,Stayed,0,0,-0.6045433583606993,-0.5455009445783179,-0.4325332557908431
2168,3097-NNSPB,female,42,No,0,Valley Ford,94972,38.339996,-122.935056,0,2,Offer E,Yes,14.7,No,Yes,DSL,13.0,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,49.05,91.1,0.0,40,29.4,160.5,Churned,Competitor,Competitor had better devices,-0.9661181423007981,-1.2382384857607853,-0.46618437562695253
2169,3097-NQYSN,male,73,Yes,0,San Jose,95139,37.218705,-121.762429,3,2,0,Yes,4.19,Yes,Yes,Fiber Optic,11.0,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,86.85,156.35,0.0,40,8.38,204.73,Churned,Competitor,Competitor had better devices,-0.9373236653958229,-1.2382384857607853,0.7452559384729812
2170,3097-PYWXL,female,30,Yes,2,New Cuyama,93254,34.956577,-119.750142,1,4,0,Yes,28.55,No,No,0,0.0,0,0,0,0,0,0,0,0,Month-to-Month,Yes,Bank Withdrawal,19.95,82.9,0.0,0,114.2,197.1,Stayed,0,0,-0.9697367585555229,-1.1567399515040244,-1.3988011253705523
2171,3099-OONVS,male,34,Yes,1,Crockett,94525,38.049292,-122.228415,6,25,Offer C,Yes,37.97,No,Yes,DSL,22.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.3,1296.8,0.0,0,949.25,2246.05,Stayed,0,0,-0.43404916445668135,-0.3010053418080353,-0.29792877644640614
2172,3104-OWCGK,male,21,Yes,0,South Dos Palos,93665,36.959731,-120.653519,1,60,Offer B,Yes,33.25,No,Yes,Fiber Optic,52.0,No,Yes,Yes,No,Yes,No,Yes,Yes,One Year,No,Bank Withdrawal,90.95,5453.4,0.0,0,1995.0,7448.4,Churned,Other,Moved,1.4002362409566516,1.1252190076852797,0.8766555492615986
2173,3106-ULWFW,female,32,Yes,0,Fontana,92337,34.049671,-117.468896,0,8,Offer E,Yes,26.41,Yes,Yes,Fiber Optic,16.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.2,627.4,0.0,0,211.28,838.68,Churned,Competitor,Competitor had better devices,-0.7294518133484883,-0.9937428829905026,0.6923756073019526
2174,3108-PCCGG,male,75,Yes,0,Redwood Valley,95470,39.298065,-123.25211,3,72,Offer A,Yes,16.72,Yes,Yes,Cable,9.0,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,No,Credit Card,84.45,5899.85,0.0,0,1203.84,7103.69,Stayed,0,0,1.5972522442398118,1.614210213225845,0.6683390931333031
2175,3113-IWHLC,male,24,No,0,Strathmore,93267,36.141319,-119.129075,0,5,0,Yes,41.29,No,Yes,DSL,51.0,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.8,274.35,0.0,0,206.45,480.8,Stayed,0,0,-0.8852508949010018,-1.115990684375644,-0.2498557481091072
2176,3115-CZMZD,male,24,No,0,Independence,93526,36.869584,-118.189241,0,10,0,Yes,13.16,No,No,0,0.0,0,0,0,0,0,0,0,0,Two Year,No,Credit Card,20.25,202.5,0.0,0,131.6,334.1,Stayed,0,0,-0.9169579165963653,-0.9122443487337418,-1.3891865197030926
2177,3115-JPJDD,female,43,Yes,0,Ventura,93003,34.279221,-119.221437,1,59,0,Yes,29.6,No,Yes,Fiber Optic,12.0,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,81.25,4639.45,0.0,0,1746.4,6385.85,Stayed,0,0,1.041044448208689,1.0844697405568993,0.5657832993470653
2178,3118-UHVVQ,female,41,Yes,0,Calpine,96124,39.672813,-120.456699,8,68,Offer A,Yes,17.12,Yes,No,0,0.0,0,0,0,0,0,0,0,0,Two Year,No,Credit Card,25.8,1911.5,0.0,0,1164.16,3075.66,Stayed,0,0,-0.1627853337518803,1.4512131447123233,-1.2113163148550863
